,ziemianarozdrozu
2463,https://ziemianarozdrozu.pl/artykul/1907/czy-globalne-ocieplenie-nadal-postepuje
2464,https://ziemianarozdrozu.pl/artykul/1906/gospodarka-punkt-krytyczny
2465,https://ziemianarozdrozu.pl/artykul/1905/czy-istnieje-konsensus-naukowy-wzgledem-globalnego-ocieplenia
2466,https://ziemianarozdrozu.pl/artykul/1904/pozytywne-i-negatywne-skutki-globalnego-ocieplenia
2467,https://ziemianarozdrozu.pl/artykul/1903/obszary-chronione-nie-wystarcza
2468,https://ziemianarozdrozu.pl/artykul/1902/aktywnosc-sloneczna-a-klimat-czy-slonce-powoduje-globalne-ocieplenie
2469,https://ziemianarozdrozu.pl/artykul/1901/shennongjia-korupcja-i-lekkomyslna-eksploatacja-zasobow-wodnych-w-chinach
2470,https://ziemianarozdrozu.pl/artykul/1900/co-nam-mowia-o-globalnym-ociepleniu-przeszle-zmiany-klimatu
2471,https://ziemianarozdrozu.pl/artykul/1895/prawdziwa-cena-energii-z-wegla
2472,https://ziemianarozdrozu.pl/artykul/1894/poczatek-konca-podmiejskiej-ameryki
2473,https://ziemianarozdrozu.pl/artykul/1893/sloneczny-dziesiecioboj
2474,https://ziemianarozdrozu.pl/artykul/1892/2010-2011-Najbardziej-rekordowa-pogoda-w-historii-pomiarow-czesc-3
2475,https://ziemianarozdrozu.pl/artykul/1891/Do-ekonomistow-cos-wreszcie-dociera
2476,https://ziemianarozdrozu.pl/artykul/1889/swiatem-nie-rzadza-rzady-tylko-bank-goldman-sachs
2477,https://ziemianarozdrozu.pl/artykul/1888/Unia-chroni-zasoby
2478,https://ziemianarozdrozu.pl/artykul/1887/Siemens-obiera-nowy-kierunek-odnawialne-zrodla-energii
2479,https://ziemianarozdrozu.pl/artykul/1886/Szczyt-wydobycia-ropy-szczyt-dlugu-i-szczyt-centralizacji.
2480,https://ziemianarozdrozu.pl/artykul/1885/Deutsche-Bahn-przechodzi-na-odnawialne-zrodla-energii-bo-tego-chca-Niemcy
2481,https://ziemianarozdrozu.pl/artykul/1884/2010-2011-Najbardziej-rekordowa-pogoda-w-historii-pomiarow-czesc-2
2482,https://ziemianarozdrozu.pl/artykul/1883/2010-2011-Najbardziej-rekordowa-pogoda-w-historii-pomiarow
2483,https://ziemianarozdrozu.pl/artykul/1881/mysli-przedwyborcze
2484,https://ziemianarozdrozu.pl/artykul/1880/eksperyment-geoinzynieryjny-trwa
2485,https://ziemianarozdrozu.pl/artykul/1879/australia-wprowadzi-podatek-weglowy
2486,https://ziemianarozdrozu.pl/artykul/1878/Oszczędnosc-Nie-ma-innej-alternatywy
2487,https://ziemianarozdrozu.pl/artykul/1877/Jednoslady-ekologiczny-styl-zycia-i-sposob-na-uliczne-korki
2488,https://ziemianarozdrozu.pl/artykul/1876/Stany-Zjednoczone-odwracaja-sie-od-wegla
2489,https://ziemianarozdrozu.pl/artykul/1875/Ekstremalne-lato
2490,https://ziemianarozdrozu.pl/artykul/1874/Szef-NASA-Goddard-Institute-aresztowany
2491,https://ziemianarozdrozu.pl/artykul/1873/Arabia-Saudyjska-chce-przeznaczyc-1-3-PKB-na-energie-odnawialna
2492,https://ziemianarozdrozu.pl/artykul/1872/Ekstremalna-pogoda-Czesc-3-z-3
2493,https://ziemianarozdrozu.pl/artykul/1871/Ekstremalna-pogoda-Czesc-2-z-3
2494,https://ziemianarozdrozu.pl/artykul/1870/Ekstremalna-pogoda-Czesc-1-z-3
2495,https://ziemianarozdrozu.pl/artykul/1869/Rosnacy-deficyt-zasobow-wody-zagraza-zbiorom-zboz
2496,https://ziemianarozdrozu.pl/artykul/1868/Walka-o-panowanie-na-oceanie-inwazja-meduz
2497,https://ziemianarozdrozu.pl/artykul/1867/Siedzac-na-beczce-prochu
2498,https://ziemianarozdrozu.pl/artykul/1866/Histeria-dlugu-na-tonacym-statku
2499,https://ziemianarozdrozu.pl/artykul/1865/Znaczace-inwestycje-w-ekologiczna-energetyke-na-swiecie-w-2010-r–raport-UNEP
2500,https://ziemianarozdrozu.pl/artykul/1864/Raport-ONZ-ujawnia-skale-zanieczyszczenia-delty-Nigru
2501,https://ziemianarozdrozu.pl/artykul/1863/Obszary-chronione-nie-wystarcza
2502,https://ziemianarozdrozu.pl/artykul/1862/Kraj-coraz-wolniejszej-kolei
2503,https://ziemianarozdrozu.pl/artykul/1861/ONZ-nadal_bierne
2504,https://ziemianarozdrozu.pl/artykul/1860/ciepla-woda-morska-zagraza-lodowcom
2505,https://ziemianarozdrozu.pl/artykul/1859/protest-polskich-europoslow-ws-„raportu-lupkowego”
2506,https://ziemianarozdrozu.pl/artykul/1858/Rekordowe-zloto-jak-wysoko-moze-rosnac-jego-cena
2507,https://ziemianarozdrozu.pl/artykul/1857/tragedia-w-afryce-mocne-slowa-wobec-rosji
2508,https://ziemianarozdrozu.pl/artykul/1856/Niemcy-wybieraja-czysta-energie
2509,https://ziemianarozdrozu.pl/artykul/1855/czarne-chmury-nad-polska
2510,https://ziemianarozdrozu.pl/artykul/1854/rekordowe-upaly-w-usa
2511,https://ziemianarozdrozu.pl/artykul/1853/jak-dojezdzamy-do-pracy
2512,https://ziemianarozdrozu.pl/artykul/1852/banka-nieruchomosciowa-po-polsku
2513,https://ziemianarozdrozu.pl/artykul/1851/bank-hsbc-zwolni-25-tysiecy-osob
2514,https://ziemianarozdrozu.pl/artykul/1850/swiat-wstrzymal-oddech
2515,https://ziemianarozdrozu.pl/artykul/1849/bardzo-drogo-na-stacjach-benzynowych
2516,https://ziemianarozdrozu.pl/artykul/1848/ida-zlote-czasy-dla-sektora-energetyki-slonecznej
2517,https://ziemianarozdrozu.pl/artykul/1847/widmo-bankructwa-nad-usa
2518,https://ziemianarozdrozu.pl/artykul/1846/gaz-lupkowy-nie-zmieni-regul-gry
2519,https://ziemianarozdrozu.pl/artykul/1845/swiat-w-obliczu-niedoborow-ropy-w-drugiej-polowie-roku
2520,https://ziemianarozdrozu.pl/artykul/1844/pomoc-dla-somalii
2521,https://ziemianarozdrozu.pl/artykul/1843/lepsze-farmy-wiatrowe
2522,https://ziemianarozdrozu.pl/artykul/1842/nadmierne-polowy-zagrazaja-rybiej-roznorodnosci
2523,https://ziemianarozdrozu.pl/artykul/1841/pgnig-bez-szans-na-tanszy-gaz-z-rosji
2524,https://ziemianarozdrozu.pl/artykul/1840/wiatraki-2050-roku
2525,https://ziemianarozdrozu.pl/artykul/1839/amerykanie-chcecie-gazu-z-lupkow-zobaczcie-co-was-czeka
2526,https://ziemianarozdrozu.pl/artykul/1838/Jak-trwoga-to-do-demokracji--komentarz-demosEUROPA
2527,https://ziemianarozdrozu.pl/artykul/1837/Gaz-zabija-zielona-energie-w-trwającej-wojnie-cenowej
2528,https://ziemianarozdrozu.pl/artykul/1836/Raport-NIPCC-Lodu-w-Arktyce-wcale-nie-ubywa
2529,https://ziemianarozdrozu.pl/artykul/1835/Stanowisko-Koalicji-Klimatycznej-w-sprawie-ustawy-o-odnawialnych-zrodlach-energii
2530,https://ziemianarozdrozu.pl/artykul/1834/Sąsiedzka-zmowa-sposobem-na-tanią-energię
2531,https://ziemianarozdrozu.pl/artykul/1833/IMS-zapowiada-dynamiczny-wzrost-sprzedazy-paneli-PV
2532,https://ziemianarozdrozu.pl/artykul/1832/Amazonia-przegrywa-walke-z-hodowcami-bydla
2533,https://ziemianarozdrozu.pl/artykul/1831/Eksperci-obnizenie-ratingu-Grecji-oznaczaloby-kolejny-powazny-kryzys
2534,https://ziemianarozdrozu.pl/artykul/1830/polskie-nie-dla-unijnych-planow-ograniczenia-spalania-paliw-kopalnych
2535,https://ziemianarozdrozu.pl/artykul/1829/Dokąd-prowadzi-Mapa-drogowa-2050
2536,https://ziemianarozdrozu.pl/artykul/1828/Polska-kolej-do-poprawy
2537,https://ziemianarozdrozu.pl/artykul/1827/prosba-o-opinie-nie-dla-unijnych-planow-ograniczenia-spalania-paliw-kopalnych
2538,https://ziemianarozdrozu.pl/artykul/1826/Atak-ciezkiej-portalozy
2539,https://ziemianarozdrozu.pl/artykul/1825/Ruiny-Detroit
2540,https://ziemianarozdrozu.pl/artykul/1824/Chiny-w-obliczu-kryzysu-energetycznego-i-trudnych-wyborow
2541,https://ziemianarozdrozu.pl/artykul/1823/Czy-organizacje-ekologiczne-szkodza-Polsce
2542,https://ziemianarozdrozu.pl/artykul/1822/Kraje-rozwiniete-tona-w-dlugach
2543,https://ziemianarozdrozu.pl/artykul/1821/czystosc-i-swiezosc-natury
2544,https://ziemianarozdrozu.pl/artykul/1820/Niemcy-koniec-ery-atomu-do-2022-r
2545,https://ziemianarozdrozu.pl/artykul/1819/Przewazajaca-wiekszosc-obywateli-UE-gleboko-obchodzi-los-srodowiska
2546,https://ziemianarozdrozu.pl/artykul/1818/Prof-Witold-Orlowski-W-ekologii-mamy-problem-pod-nazwa-Unia-Europejska
2547,https://ziemianarozdrozu.pl/artykul/1817/Ostatnie-dni-Xingu
2548,https://ziemianarozdrozu.pl/artykul/1816/Europejskie-Morza-nadal-zagrozone
2549,https://ziemianarozdrozu.pl/artykul/1815/polska-jako-jedyny-kraj-zablokowala-konkluzje-ministrow-srodowiska-ue
2550,https://ziemianarozdrozu.pl/artykul/1814/W-USA-zaczyna-brakowaz-Priusow
2551,https://ziemianarozdrozu.pl/artykul/1813/amerykanie-blokuja-tysiace-odwiertow-gazu-lupkowego
2552,https://ziemianarozdrozu.pl/artykul/1812/Zywnosc-bedzie-nawet-dwa-razy-drozsza
2553,https://ziemianarozdrozu.pl/artykul/1810/Roubini-Perfect-storm-moze-pograzyc-swiatowa-gospodarke
2554,https://ziemianarozdrozu.pl/artykul/1809/opowiesc-o-handlu-emisjami
2555,https://ziemianarozdrozu.pl/artykul/1808/10-strategii-manipulacji-przez-establishment
2556,https://ziemianarozdrozu.pl/artykul/1807/Chińska-kraina-ryb-i-ryzu-walczy-z-susza
2557,https://ziemianarozdrozu.pl/artykul/1806/wikileaks-odslania-kulisy-rywalizacji-o-arktyke
2558,https://ziemianarozdrozu.pl/artykul/1805/Tylko-wielki-kryzys-moze-nas-uratowac
2559,https://ziemianarozdrozu.pl/artykul/1804/Wyzwanie-vniewiary
2560,https://ziemianarozdrozu.pl/artykul/1803/Innowacyjne-technologie-na-rynku-energii-geotermalnej-przyspiesza-rozwoj-tego-sektora-uważa Frost-Sullivan
2561,https://ziemianarozdrozu.pl/artykul/1802/jak-wielu-rowerzystow-trzeba-zeby-zasilic-suszarke-do-wlosow-jak-odkryla-rodzina-uczestniczaca-w-unikalnym-eksperymencie-18
2562,https://ziemianarozdrozu.pl/artykul/1801/Chinski-zielony-skok
2563,https://ziemianarozdrozu.pl/artykul/1800/Chiny-najwiekszym-konsumentem-energii-na-swiecie
2564,https://ziemianarozdrozu.pl/artykul/1799/Hybrydy-ekologiczna-hipokryzja
2565,https://ziemianarozdrozu.pl/artykul/1798/niemcy-do-2022-przejda-transformacje-energetyczna
2566,https://ziemianarozdrozu.pl/artykul/1797/Neo-kolonizacja-Afryki
2567,https://ziemianarozdrozu.pl/artykul/1796/opowiesc-o-wodzie-butelkowanej
2568,https://ziemianarozdrozu.pl/artykul/1795/gigantyczne-upaly-uderzaja-w-gospodarke-francji
2569,https://ziemianarozdrozu.pl/artykul/1794/swiatowy-szczyt-wydobycia-wegla-w-tym-roku
2570,https://ziemianarozdrozu.pl/artykul/1793/swiatowy-system-zywnosciowy-jest-bliski-pekniecia
2571,https://ziemianarozdrozu.pl/artykul/1792/rekordowo-wysokie-emisje-gazow-cieplarnianych
2572,https://ziemianarozdrozu.pl/artykul/1791/to-absolutnie-bez-zwiazku
2573,https://ziemianarozdrozu.pl/artykul/1790/Chinska-susza-i-kryzys-energetyczny
2574,https://ziemianarozdrozu.pl/artykul/1789/wszystkie-trendy-prowadza-do-zera
2575,https://ziemianarozdrozu.pl/artykul/1788/Memorandum-Sztokholmskie
2576,https://ziemianarozdrozu.pl/artykul/1787/auto-na-bateryjke-zabawka-czy-przyszlosc
2577,https://ziemianarozdrozu.pl/artykul/1786/Funkcje-ekosystemow-w-UE-zagrozone-przez-zabudowe-gleb
2578,https://ziemianarozdrozu.pl/artykul/1785/woda-ognista-czyli-na-gazie-lupkowym
2579,https://ziemianarozdrozu.pl/artykul/1784/swiat-na-rozdrozu-rzut-oka-na-sytuacje-gospodarcza
2580,https://ziemianarozdrozu.pl/artykul/1783/Model-gospodarki-opartej-na-wydatkach-konsumpcyjnych-i-nadmiernie-rozbudowanej-bankowosci-zalamal-sie
2581,https://ziemianarozdrozu.pl/artykul/1781/Ludzkosc-moze-i-musi-zdzialac-wiecej-uzywajac-mniej
2582,https://ziemianarozdrozu.pl/artykul/1780/Na-swiecie-marnuje-sie-1-3-zywności-13-miliarda-ton-jedzenia-laduje-w-koszu
2583,https://ziemianarozdrozu.pl/artykul/1779/Kruche-podwodne-dziedzictwo
2584,https://ziemianarozdrozu.pl/artykul/1778/Biopaliwowy-problem
2585,https://ziemianarozdrozu.pl/artykul/1777/problemy-z-gazem-lupkowym
2586,https://ziemianarozdrozu.pl/artykul/1776/Japonia-odchodzi-od-atomu
2587,https://ziemianarozdrozu.pl/artykul/1775/nasza-codzienna-barylka-ropy
2588,https://ziemianarozdrozu.pl/artykul/1774/a-gdyby-gospodarka-przestala-rosnac-czyli-przepis-na-kryzys
2589,https://ziemianarozdrozu.pl/artykul/1773/skad-sie-wziely-twoje-pieniadze
2590,https://ziemianarozdrozu.pl/artykul/1772/z-kotwica-u-szyi
2591,https://ziemianarozdrozu.pl/artykul/1771/gaz-lupkowy-–-emisje-gazow-cieplarnianych-wieksze-niz-dla-wegla
2592,https://ziemianarozdrozu.pl/artykul/1770/Gdzie-sa-saudyjskie-rezerwy-wydobywcze-gdy-ich-potrzebujesz
2593,https://ziemianarozdrozu.pl/artykul/1769/Los-wegorza
2594,https://ziemianarozdrozu.pl/artykul/1768/ceny-ropy-bija-kolejne-rekordy
2595,https://ziemianarozdrozu.pl/artykul/1767/peak-oil-w-raporcie-mfw
2596,https://ziemianarozdrozu.pl/artykul/1766/bialorus-na-krawedzi
2597,https://ziemianarozdrozu.pl/artykul/1765/Wycięle-drzewa-bo-wierni-nie-maja-gdzie-stawiac-aut
2598,https://ziemianarozdrozu.pl/artykul/1764/zaplanowane-starzenie-sie-produktow
2599,https://ziemianarozdrozu.pl/artykul/1763/atak-sil-kaddafiego-na-powstancze-instalacje-naftowe
2600,https://ziemianarozdrozu.pl/artykul/1762/Gdzie-sie-podziewa-nasza-energia
2601,https://ziemianarozdrozu.pl/artykul/1760/esco-na-czym-to-polega
2602,https://ziemianarozdrozu.pl/artykul/1759/energia-z-wnetrza-ziemi-nie-dla-polakow
2603,https://ziemianarozdrozu.pl/artykul/1758/chiny-w-obliczu-niedoborow-energetycznych-jeszcze-tego-lata
2604,"https://ziemianarozdrozu.pl/artykul/1757/Oil-Peak,-czyli-paliwowa-posucha"
2605,https://ziemianarozdrozu.pl/artykul/1756/Wysokie-ceny-zboz-zasiewaja-ziarna-erozji
2606,https://ziemianarozdrozu.pl/artykul/1755/Chinskie-emisje-CO2
2607,https://ziemianarozdrozu.pl/artykul/1754/osiagniecie-celu-onz-ograniczenia-wzrostu-temperatury-jest-prawie-niemozliwe
2608,https://ziemianarozdrozu.pl/artykul/1753/Niemcy-zrezygnuja-z-atomu-i-postawia-na-offshore
2609,https://ziemianarozdrozu.pl/artykul/1752/Szukanie-dziury-w-całym
2610,https://ziemianarozdrozu.pl/artykul/1751/coraz-wiecej-samochodow-na-polskich-drogach
2611,https://ziemianarozdrozu.pl/artykul/1750/portugalia-prosi-o-ratunek
2612,https://ziemianarozdrozu.pl/artykul/1749/jak-warszawa-zacheca-do-korzystania-z-transportu-publicznego
2613,https://ziemianarozdrozu.pl/artykul/1748/ropa-energia-i-polityka-–-kryzys-naftowy-2012
2614,https://ziemianarozdrozu.pl/artykul/1747/google-inwestuje-w-mobilne-rafinerie-biopaliw
2615,https://ziemianarozdrozu.pl/artykul/1746/nowe-gigantyczne-zloze-ropy
2616,https://ziemianarozdrozu.pl/artykul/1745/financial-times-opec-po-raz-pierwszy-moze-zarobic-1-bln-usd
2617,https://ziemianarozdrozu.pl/artykul/1744/Jak-bedzie-wygladal-transport-w-roku-2050
2618,https://ziemianarozdrozu.pl/artykul/1743/ile-pali-twoj-lotniskowiec
2619,https://ziemianarozdrozu.pl/artykul/1742/okup-za-zycie-fok
2620,https://ziemianarozdrozu.pl/artykul/1741/Ucieczka-do-zlota-i-srebra
2621,https://ziemianarozdrozu.pl/artykul/1740/Samochody-spalinowe-znikna
2622,https://ziemianarozdrozu.pl/artykul/1739/Dlaczego-oni-nie-siedza
2623,https://ziemianarozdrozu.pl/artykul/1738/film-collapse
2624,https://ziemianarozdrozu.pl/artykul/1737/Prawdziwa-cena-wegla
2625,https://ziemianarozdrozu.pl/artykul/1736/przewodnik-naukowy-do-sceptycyzmu-globalnego-ocieplenia-33
2626,"https://ziemianarozdrozu.pl/artykul/1735/12-krajow,-ktore-wykonczy-wzrost-cen-ropy"
2627,https://ziemianarozdrozu.pl/artykul/1734/przewodnik-naukowy-do-sceptycyzmu-globalnego-ocieplenia-23
2628,https://ziemianarozdrozu.pl/artykul/1733/przewodnik-naukowy-do-sceptycyzmu-globalnego-ocieplenia-13
2629,https://ziemianarozdrozu.pl/artykul/1732/Deficyt-surowcow-naturalnych-implikacje-dla-niemieckiej-polityki
2630,https://ziemianarozdrozu.pl/artykul/1731/przewodnik-naukowy-do-sceptycyzmu-globalnego-ocieplenia
2631,https://ziemianarozdrozu.pl/artykul/1730/Szwedzi-moga-redukowac-emisje-taniej-uwazaja-eksperci-z-OECD
2632,https://ziemianarozdrozu.pl/artykul/1729/w-co-gra-arabia-saudyjska
2633,https://ziemianarozdrozu.pl/artykul/1728/czy-bieda-moze-byc-dobra-dla-czlowieka-i-przyrody
2634,https://ziemianarozdrozu.pl/artykul/1727/rekordowe-ceny-zywnosci
2635,https://ziemianarozdrozu.pl/artykul/1726/american-dream
2636,https://ziemianarozdrozu.pl/artykul/1725/w-kierunku-niskoemisyjnej-strategii-gospodarczej-dla-polski-energia-i-klimat-pomiedzy-keynesem-i-hayekiem
2637,https://ziemianarozdrozu.pl/artykul/1724/Rewolucj-smieciowa-kto-jest-za-kto-przeciw-I-dlaczego
2638,https://ziemianarozdrozu.pl/artykul/1723/200-dol-za-barylke-jest-murowane-czarny-scenariusz-to-250-dol
2639,https://ziemianarozdrozu.pl/artykul/1722/ludzkosc-czeka-ciezka-proba-jesli-nie-wymarcie
2640,https://ziemianarozdrozu.pl/artykul/1721/2-swiatowego-PKB-droga-zielonej-gospodarki
2641,"https://ziemianarozdrozu.pl/artykul/1720/Chiny-przygotowuja-sie-na-powazna,-długa-susze"
2642,https://ziemianarozdrozu.pl/artykul/1719/Rozpoczna-sie-rzadowe-prace-nad-rozwojem-budynkow-o-zerowym-zuzyciu-energii
2643,https://ziemianarozdrozu.pl/artykul/1718/Kraby-krolewskie-maszeruja-na-Antarktyde
2644,https://ziemianarozdrozu.pl/artykul/1717/jak-wiele-co2-391-ppm-i-rosnie…
2645,https://ziemianarozdrozu.pl/artykul/1716/wikileaks-arabia-saudyjska-nie-ma-dosc-ropy…
2646,https://ziemianarozdrozu.pl/artykul/1715/W-2050-tylko-czysta-energia
2647,https://ziemianarozdrozu.pl/artykul/1714/Nie-udalo-sie-osiągnac-celu-w-zakresie-OZE-na-2010-r
2648,https://ziemianarozdrozu.pl/artykul/1713/Rak-pluc
2649,https://ziemianarozdrozu.pl/artykul/1712/85-procent-swiatowych-zasobow-ryb-zagrozonych
2650,https://ziemianarozdrozu.pl/artykul/1711/Ostrygom-grozi-wyginiecie-Czy-populacja-zdola-sie-zregenerowac
2651,https://ziemianarozdrozu.pl/artykul/1710/Świat-w-obliczu-kryzysu-zywnosciowego
2652,https://ziemianarozdrozu.pl/artykul/1709/grafika-dnia-wskazniki-zmiany-klimatu
2653,https://ziemianarozdrozu.pl/artykul/1708/Dlaczego-ludzi-ekologia-nudzi
2654,"https://ziemianarozdrozu.pl/artykul/1707/Poprawiajac-wydajnosc,-mozna-ograniczyc-zuzycie-energii-na-swiecie-o-ponad-70-proc"
2655,https://ziemianarozdrozu.pl/artykul/1706/Głeboki-dylemat---Zatoka-Meksykanska
2656,https://ziemianarozdrozu.pl/artykul/1705/Naukowcy-autostrada-przez-Serengeti-moze-zniszczyc-ekosystem
2657,https://ziemianarozdrozu.pl/artykul/1704/polska-energetyka
2658,https://ziemianarozdrozu.pl/artykul/1703/bedzie-konsumencki-bojkot-tymbarka-i-kubusia
2659,https://ziemianarozdrozu.pl/artykul/1702/Purpurowa-roza-z-Kairu-i-pustki-w-baku
2660,https://ziemianarozdrozu.pl/artykul/1700/oprocz-brudnej-ropy-kanada-eksportuje-rowniez-brudna-polityke
2661,https://ziemianarozdrozu.pl/artykul/1699/baltic-dry-index-spada-i-co-z-tego
2662,https://ziemianarozdrozu.pl/artykul/1698/klimat-sie-zmienia-dowody-met-office
2663,https://ziemianarozdrozu.pl/artykul/1697/oil-crash
2664,https://ziemianarozdrozu.pl/artykul/1696/Ceny-zywnosci-znowu-w-gore
2665,https://ziemianarozdrozu.pl/artykul/1695/Niebezpieczniej-na-wojnie-czy-na-drodze
2666,https://ziemianarozdrozu.pl/artykul/1693/chmury-przystopuja-ocieplenie-klimatu
2667,https://ziemianarozdrozu.pl/artykul/1692/Polska-pograza-koleje.-Samochody-wazniejsze.
2668,https://ziemianarozdrozu.pl/artykul/1691/Wladcy-Ziemi
2669,https://ziemianarozdrozu.pl/artykul/1690/caly-swiat-stara-sie-powstrzymac-wzrost-cen-zywnosci
2670,https://ziemianarozdrozu.pl/artykul/1689/dlug-publiczny-usa-na-rekordowym-poziomie
2671,https://ziemianarozdrozu.pl/artykul/1688/Zrownowazony-kredyt---raport
2672,https://ziemianarozdrozu.pl/artykul/1687/Rekordowe-temperatury
2673,https://ziemianarozdrozu.pl/artykul/1685/ruszyl-ropociag-z-rosji-do-chin
2674,https://ziemianarozdrozu.pl/artykul/1684/na-cienkim-lodzie
2675,https://ziemianarozdrozu.pl/artykul/1683/deficyt-usa
2676,https://ziemianarozdrozu.pl/artykul/1682/bilans-2010-roku-globalne-ocieplenie
2677,https://ziemianarozdrozu.pl/artykul/1681/klimat-zmienial-sie-zawsze...-cz-26-zakonczenie
2678,https://ziemianarozdrozu.pl/artykul/1680/popatrz-to-nadchodzi-szybko
2679,https://ziemianarozdrozu.pl/artykul/1679/klimat-zmienial-sie-zawsze...-cz-25-Powrot-do-Terazniejszosci
2680,https://ziemianarozdrozu.pl/artykul/1678/klimat-zmienial-sie-zawsze...-cz-24-dalsze-scenariusze
2681,https://ziemianarozdrozu.pl/artykul/1677/klimat-zmienial-sie-zawsze...-cz-23-scenariusze
2682,https://ziemianarozdrozu.pl/artykul/1676/klimat-zmienial-sie-zawsze...-cz-22-syndrom-wenus
2683,https://ziemianarozdrozu.pl/artykul/1675/klimat-zmienial-sie-zawsze...-cz-21
2684,https://ziemianarozdrozu.pl/artykul/1673/klimat-zmienial-sie-zawsze-cz-20-wielkie-wymieranie
2685,https://ziemianarozdrozu.pl/artykul/1672/klimat-zmienial-sie-zawsze-cz-19
2686,https://ziemianarozdrozu.pl/artykul/1671/klimat-zmienial-sie-zawsze-cz-18-kiedys-bylo-cieplej
2687,https://ziemianarozdrozu.pl/artykul/1670/klimat-zmienial-sie-zawsze-cz-17-utrata-masy-przed-ladolody
2688,https://ziemianarozdrozu.pl/artykul/1669/klimat-zmienial-sie-zawsze-cz-16-energia-przyjmowana-i-emitowana-przez-ziemie
2689,https://ziemianarozdrozu.pl/artykul/1668/klimat-zmienial-sie-zawsze-cz-15-antarktyczny-ladolod
2690,https://ziemianarozdrozu.pl/artykul/1667/klimat-zmienial-sie-zawsze...-cz-14-epoka-lodowcowa
2691,https://ziemianarozdrozu.pl/artykul/1666/klimat-zmienial-sie-zawsze...-cz-13
2692,https://ziemianarozdrozu.pl/artykul/1665/klimat-zmienial-sie-zawsze...-cz-12-Krok-w-przeszłosc
2693,https://ziemianarozdrozu.pl/artykul/1664/pierwszy-protest-europejskiej-branzy-drzewnej-przeciwko-spalaniu-drewna
2694,https://ziemianarozdrozu.pl/artykul/1663/jeziora-na-ziemi-coraz-cieplejsze
2695,https://ziemianarozdrozu.pl/artykul/1662/mapy-ujawniaja-coraz-cieplejsza-ziemie
2696,https://ziemianarozdrozu.pl/artykul/1661/cebr-20-proc-szanse-upadku-euro
2697,https://ziemianarozdrozu.pl/artykul/1660/nadzieja-dla-krajow-wyspiarskich-tonie-wraz-z-nimi
2698,https://ziemianarozdrozu.pl/artykul/1659/Spala-nasze-lasy
2699,https://ziemianarozdrozu.pl/artykul/1658/klimat-zmienial-sie-zawsze...-cz-11-dwutlenek-wegla
2700,https://ziemianarozdrozu.pl/artykul/1657/klimat-zmienial-sie-zawsze...-cz-10-dwutlenek-wegla
2701,https://ziemianarozdrozu.pl/artykul/1656/klimat-zmienial-sie-zawsze...-cz-9-para-wodna
2702,https://ziemianarozdrozu.pl/artykul/1655/naukowe-spojrzenie-na-sytuacje-po-kopenhadze
